t	moyenne BV
20035	44,5
20036	26,0833333333
20037	2,25
20038	16,4166666667
20039	0,25
20040	7,75
20041	3,3333333333
20042	2,0833333333
20043	0
20044	13,3333333333
20045	1,75
20046	0,25
20047	1
20048	0
20049	0
20050	4,25
20051	51,25
20052	23,25
20053	17,75
20054	37,75
20055	61
20056	41,25
20057	34,0833333333
20058	36,75
20059	0
20060	0,4166666667
20061	1,0833333333
20062	6,8333333333
20063	69,3333333333
20064	81,75
20065	32,8333333333
20066	81,6666666667
20067	62
20068	5,4166666667
20069	12,6666666667
20070	57,5833333333
20071	30,3333333333
20072	12,5
20073	13,4166666667
20074	0,6666666667
20075	0,75
20076	0
20077	0,25
20078	0,6666666667
20079	18,5833333333
20080	91
20081	71,3333333333
20082	7,25
20083	22,5833333333
20084	21,4166666667
20085	6,5
20086	1,5
20087	0,25
20088	0
20089	0
20090	1,6666666667
20091	1,25
20092	54,5
20093	63,5833333333
20094	23,9166666667
20095	4,4166666667
20096	1,1666666667
20097	0,5833333333
20098	0
20099	53,6666666667
20100	195,5833333333
20101	153,0833333333
20102	108,25
20103	91,6666666667
20104	128,8333333333
20105	95
20106	7,5
20107	0
20108	0
20109	0,9166666667
20110	106,9166666667
20111	30,25
20112	2,9166666667
20113	0,25
20114	0,25
20115	0,3333333333
20116	0,1666666667
20117	0
20118	0,4166666667
20119	17,6666666667
20120	20,0833333333
20121	14,8333333333
20122	25,9166666667
20123	103,5833333333
20124	131,6666666667
20125	61,8333333333
20126	8,6666666667
20127	76,25
20128	94,1666666667
20129	45,5
20130	8,75
20131	0,5
20132	16,1666666667
20133	4,75
20134	14,4166666667
20135	44
20136	1,4166666667
20137	1,5
20138	12,8333333333
20139	20,75
20140	56,25
20141	56,25
20142	32,25
20143	33,0833333333
20144	4,4166666667
20145	22,0833333333
20146	20,3333333333
20147	0
20148	0
20149	0
20150	0
20151	0
20152	0,5
20153	26,5
20154	3,9166666667
20155	3,4166666667
20156	3,75
20157	2
20158	0,3333333333
20159	0
20160	0
20161	0
20162	0
20163	0
20164	0,3333333333
20165	0,5833333333
20166	0,25
20167	6,9166666667
20168	22,4166666667
20169	39,25
20170	45,0833333333
20171	41,6666666667
20172	0,75
20173	4,4166666667
20174	29,3333333333
20175	51,8333333333
20176	36,3333333333
20177	0
20178	0
20179	0
20180	0
20181	0
20182	0
20183	1,9166666667
20184	0
20185	18,3333333333
20186	19,8333333333
20187	7,8333333333
20188	0,1666666667
20189	12,9166666667
20190	5,4166666667
20191	0
20192	0
20193	0
20194	0
20195	0,1666666667
20196	0
20197	0
20198	0
20199	0
20200	0
20201	0
20202	0
20203	0
20204	0
20205	2
20206	0
20207	0
20208	0,3333333333
20209	9,6666666667
20210	9
20211	20,1666666667
20212	16,1666666667
20213	13,4166666667
20214	26,5
20215	69,8333333333
20216	1,75
20217	0
20218	0,25
20219	16,3333333333
20220	24,75
20221	0
20222	61,25
20223	51,1666666667
20224	6,8333333333
20225	54
20226	67
20227	14,4166666667
20228	10,5833333333
20229	20
20230	39,0833333333
20231	0
20232	0
20233	0
20234	0
20235	134,1666666667
20236	36
20237	34,25
20238	6
20239	0
20240	0
20241	0
20242	3,75
20243	36,25
20244	49,1666666667
20245	0
20246	51,5
20247	66,6666666667
20248	40,0833333333
20249	207,4166666667
20250	6,8333333333
20251	1
20252	81,8333333333
20253	2,9166666667
20254	0
20255	0
20256	0
20257	20,6666666667
20258	13,8333333333
20259	25,9166666667
20260	11,75
20261	3,6666666667
20262	0
20263	0
20264	0,0833333333
20265	2,6666666667
20266	24,75
20267	1,75
20268	0,9166666667
20269	16,6666666667
20270	0,6666666667
20271	1
20272	1,5
20273	61,3333333333
20274	17,25
20275	0,25
20276	0
20277	2,25
20278	0
20279	0
20280	0
20281	70,5833333333
20282	6,9166666667
20283	15,75
20284	47,8333333333
20285	9,8333333333
20286	1,0833333333
20287	15,6666666667
20288	48,1666666667
20289	164,1666666667
20290	195,75
20291	40,5833333333
20292	7,0833333333
20293	0
20294	0
20295	0
20296	29,0833333333
20297	61,4166666667
20298	62
20299	10
20300	0
20301	0
20302	4,1666666667
20303	7,25
20304	12,3333333333
20305	0
20306	0
20307	11,4166666667
20308	7,5833333333
20309	0
20310	1,9166666667
20311	2,5833333333
20312	52
20313	49,9166666667
20314	26,6666666667
20315	11,25
20316	1,75
20317	0
20318	0
20319	0
20320	0
20321	0
20322	0
20323	0
20324	0
20325	0
20326	2,25
20327	0
20328	3,8333333333
20329	15
20330	0
20331	2,5833333333
20332	36,6666666667
20333	0
20334	0,75
20335	0
20336	0
20337	13,1666666667
20338	2,0833333333
20339	0
20340	0
20341	23,6666666667
20342	13
20343	0,6666666667
20344	43,3333333333
20345	109,5
20346	119,5
20347	47,25
20348	18,0833333333
20349	1
20350	0
20351	0
20352	0
20353	0
20354	0
20355	37,6666666667
20356	0
20357	44,6666666667
20358	0,25
20359	0
20360	5,75
20361	0
20362	1,3333333333
20363	0
20364	0
20365	2,5833333333
20366	3,5833333333
20367	91,3333333333
20368	44,1666666667
20369	4,1666666667
20370	6,0833333333
20371	0,6666666667
20372	0
20373	0
20374	0
20375	0,5
20376	0,1666666667
20377	6,9166666667
20378	0
20379	12,8333333333
20380	0,6666666667
20381	0
20382	127,1666666667
20383	137,9166666667
20384	35,6666666667
20385	0,3333333333
20386	1
20387	0
20388	0,3333333333
20389	2,5
20390	1,0833333333
20391	0,1666666667
20392	0,1666666667
20393	0
20394	0
20395	0
20396	0,6666666667
20397	58
20398	18,75
20399	1
20400	16
20401	72,3333333333
20402	12,75
20403	0,0833333333
20404	0
20405	0
20406	0
20407	0
20408	0
20409	0,5
20410	0
20411	0
20412	2,1666666667
20413	4,9166666667
20414	0,1666666667
20415	0,3333333333
20416	2,3333333333
20417	37,25
20418	0
20419	0
20420	0
20421	0
20422	7,3333333333
20423	9,4166666667
20424	0,6666666667
20425	0,4166666667
20426	30,6666666667
20427	1,25
20428	0
20429	1,9166666667
20430	8,5
20431	1,4166666667
20432	36,3333333333
20433	91,4166666667
20434	69,25
20435	1,0833333333
20436	4,75
20437	55,9166666667
20438	100,5833333333
20439	67,3333333333
20440	71,3333333333
20441	12
20442	0
20443	25,4166666667
20444	12,0833333333
20445	68,9166666667
20446	32,75
20447	38,5
20448	2,6666666667
20449	45,25
20450	49,1666666667
20451	22,5
20452	185,5
20453	48,9166666667
20454	6,25
20455	87
20456	3,75
20457	0
20458	0
20459	0
20460	0,25
20461	16,9166666667
20462	61,5833333333
20463	6,8333333333
20464	34,6666666667
20465	22,0833333333
20466	12,75
20467	0,3333333333
20468	16,1666666667
20469	15,8333333333
20470	0
20471	40,75
20472	19,8333333333
20473	0
20474	7,3333333333
20475	16,5833333333
20476	20,6666666667
20477	54,5
20478	6,1666666667
20479	13,9166666667
20480	140,8333333333
20481	11
20482	37,25
20483	91,0833333333
20484	14,9166666667
20485	6,8333333333
20486	0
20487	0
20488	0,0833333333
20489	3,0833333333
20490	26
20491	10
20492	0
20493	9,75
20494	5,1666666667
20495	0
20496	0,3333333333
20497	34,4166666667
20498	17,9166666667
20499	0,5
20500	27,9166666667
20501	7
20502	0,9166666667
20503	1,3333333333
20504	4,3333333333
20505	0,9166666667
20506	0,25
20507	0,3333333333
20508	0,4166666667
20509	0
20510	0
20511	0
20512	0
20513	7,5833333333
20514	18,25
20515	5
20516	52,3333333333
20517	64,5833333333
20518	39,1666666667
20519	0
20520	0,75
20521	5,9166666667
20522	0
20523	0
20524	0
20525	0
20526	0
20527	0
20528	0
20529	0
20530	0
20531	0,4166666667
20532	0,3333333333
20533	5,0833333333
20534	19,4166666667
20535	41,6666666667
20536	3,5833333333
20537	9,5833333333
20538	3,25
20539	3,1666666667
20540	0
20541	0
20542	7,1666666667
20543	1,9166666667
20544	32,1666666667
20545	16,6666666667
20546	0
20547	0
20548	0
20549	8,4166666667
20550	39,0833333333
20551	7,1666666667
20552	0
20553	0
20554	0
20555	0
20556	1,75
20557	45,5833333333
20558	112,5833333333
20559	123
20560	73,75
20561	66
20562	7
20563	3,5
20564	0,4166666667
20565	0
20566	0
20567	0,75
20568	2,5
20569	0,25
20570	2,5833333333
20571	2,75
20572	24
20573	89,75
20574	34,1666666667
20575	28,5833333333
20576	31,4166666667
20577	0,4166666667
20578	5,3333333333
20579	0
20580	0
20581	0
20582	0
20583	0
20584	2,1666666667
20585	13,9166666667
20586	82,9166666667
20587	2,9166666667
20588	0
20589	0
20590	0
20591	0
20592	2,4166666667
20593	3,3333333333
20594	5,8333333333
20595	0
20596	1,1666666667
20597	32,8333333333
20598	2,75
20599	86
20600	2,75
20601	0,1666666667
20602	0
20603	32,5
20604	4
20605	202,25
20606	41
20607	6,0833333333
20608	0,25
20609	3,3333333333
20610	29,6666666667
20611	22,5
20612	24,9166666667
20613	89,75
20614	85,5
20615	87,9166666667
20616	49
20617	59,6666666667
20618	17,8333333333
20619	0,3333333333
20620	15
20621	1,9166666667
20622	20,8333333333
20623	41,5833333333
20624	2,6666666667
20625	3,3333333333
20626	4,5
20627	0
20628	1,0833333333
20629	1,8333333333
20630	12,9166666667
20631	2,75
20632	2,6666666667
20633	0
20634	0
20635	0
20636	7,1666666667
20637	62,3333333333
20638	40,5833333333
20639	1,6666666667
20640	0,0833333333
20641	0
20642	0
20643	0
20644	0
20645	60,9166666667
20646	81,4166666667
20647	1,9166666667
20648	0
20649	46,3333333333
20650	33,5
20651	53,0833333333
20652	75,6666666667
20653	5,5
20654	45,75
20655	83,8333333333
20656	56,6666666667
20657	4,0833333333
20658	0
20659	0
20660	0,8333333333
20661	0
20662	0
20663	6,1666666667
20664	17,3333333333
20665	11,5
20666	3,25
20667	0,4166666667
20668	98,75
20669	23,5833333333
20670	23,9166666667
20671	6,6666666667
20672	8,5
20673	38,6666666667
20674	2,6666666667
20675	0
20676	0,9166666667
20677	52,1666666667
20678	31,4166666667
20679	0,8333333333
20680	12,75
20681	1,5
20682	0
20683	0
20684	4,3333333333
20685	11,5
20686	1,25
20687	8,8333333333
20688	35,5
20689	48,3333333333
20690	29,1666666667
20691	148,4166666667
20692	33
20693	13,4166666667
20694	99,25
20695	78
20696	73,3333333333
20697	2,5833333333
20698	57,75
20699	76,1666666667
20700	31,75
20701	11,75
20702	7,25
20703	12,1666666667
20704	52,75
20705	6,8333333333
20706	36,0833333333
20707	40,3333333333
20708	35,1666666667
20709	3,6666666667
20710	15,5
20711	1,25
20712	0
20713	0
20714	0
20715	0
20716	0
20717	0
20718	0
20719	1,6666666667
20720	0
20721	0
20722	14,0833333333
20723	46
20724	119,3333333333
20725	14,9166666667
20726	19,75
20727	11
20728	39,3333333333
20729	63,9166666667
20730	170,25
20731	9,3333333333
20732	75,0833333333
20733	68,8333333333
20734	63,75
20735	19
20736	0
20737	0
20738	0
20739	0
20740	0
20741	0
20742	0
20743	0
20744	0,4166666667
20745	24,8333333333
20746	51,1666666667
20747	3,75
20748	18,9166666667
20749	0,6666666667
20750	0
20751	0
20752	4,8333333333
20753	22
20754	11,5
20755	25,5833333333
20756	27,75
20757	50,0833333333
20758	9,0833333333
20759	0,0833333333
20760	0,3333333333
20761	35,5833333333
20762	11,0833333333
20763	12,6666666667
20764	2,0833333333
20765	0,3333333333
20766	0,1666666667
20767	0
20768	11,9166666667
20769	33,75
20770	47,3333333333
20771	22,8333333333
20772	0
20773	25,75
20774	1,1666666667
20775	0,5833333333
20776	0
20777	0
20778	0
20779	0
20780	0
20781	0
20782	1,4166666667
20783	0
20784	17,9166666667
20785	25,5
20786	126,9166666667
20787	84,75
20788	43,9166666667
20789	0,3333333333
20790	1,9166666667
20791	0,1666666667
20792	2,3333333333
20793	2,1666666667
20794	6,3333333333
20795	2,0833333333
20796	0
20797	0,6666666667
20798	5,5
20799	9,8333333333
20800	33,1666666667
20801	61,25
20802	27
20803	13,4166666667
20804	10,3333333333
20805	0,4166666667
20806	0
20807	0,4166666667
20808	56,5
20809	7,9166666667
20810	2,25
20811	0,25
20812	1,5
20813	0
20814	18,6666666667
20815	39,5833333333
20816	10,5
20817	45,0833333333
20818	8,3333333333
20819	1,5
20820	11,5833333333
20821	14,4166666667
20822	5,75
20823	13,8333333333
20824	9,0833333333
20825	7,4166666667
20826	30,4166666667
20827	0,1666666667
20828	0,75
20829	9
20830	20,0833333333
20831	2,6666666667
20832	66
20833	32,0833333333
20834	5,25
20835	0,0833333333
20836	0
20837	0
20838	0
20839	0
20840	0
20841	0
20842	0
20843	0
20844	13
20845	30,6666666667
20846	21,8333333333
20847	2,5
20848	0
20849	0,1666666667
20850	3,5833333333
20851	34,5833333333
20852	16,5833333333
20853	3,6666666667
20854	0
20855	0
20856	11,25
20857	47,0833333333
20858	9,75
20859	59
20860	85,6666666667
20861	32,5
20862	36,0833333333
20863	50
20864	196,3333333333
20865	111
20866	82,8333333333
20867	12,4166666667
20868	0,75
20869	6,3333333333
20870	84
20871	44
20872	9,3333333333
20873	45
20874	145,6666666667
20875	154,1666666667
20876	47,9166666667
20877	16,6666666667
20878	0,5
20879	0
20880	0
20881	0
20882	0
20883	0
20884	3,75
20885	34,4166666667
20886	28,25
20887	30,25
20888	1,9166666667
20889	0
20890	0
20891	0
20892	0
20893	0
20894	0
20895	2
20896	20,5833333333
20897	9,9166666667
20898	0
20899	17,4166666667
20900	0,1666666667
20901	12,3333333333
20902	41,6666666667
20903	14,9166666667
20904	0,9166666667
20905	38,5
20906	24,25
20907	38,3333333333
20908	0
20909	0
20910	0
20911	0,8333333333
20912	0,4166666667
20913	0
20914	0
20915	0
20916	11,6666666667
20917	0,0833333333
20918	0
20919	0
20920	0
20921	2,75
20922	2,1666666667
20923	0,25
20924	0,6666666667
20925	0
20926	0
20927	0
20928	5,4166666667
20929	5,0833333333
20930	0,1666666667
20931	0
20932	0,1666666667
20933	19,0833333333
20934	19,9166666667
20935	41,1666666667
20936	17,4166666667
20937	20,0833333333
20938	7,4166666667
20939	70,5833333333
20940	12,75
20941	0
20942	0
20943	0
20944	0
20945	3,75
20946	13
20947	3,5833333333
20948	2,0833333333
20949	1
20950	11,9166666667
20951	49,5833333333
20952	32,25
20953	7,4166666667
20954	2,5
20955	52,1666666667
20956	6,75
20957	0
20958	37,6666666667
20959	15,6666666667
20960	0,4166666667
20961	2,1666666667
20962	0
20963	3,75
20964	39,0833333333
20965	4,8333333333
20966	0
20967	0
20968	0
20969	0
20970	0
20971	8,25
20972	0,25
20973	7,8333333333
20974	83,0833333333
20975	35,9166666667
20976	29,5
20977	7,0833333333
20978	7,3333333333
20979	33,75
20980	27,3333333333
20981	104,4166666667
20982	13,9166666667
20983	0,1666666667
20984	0
20985	0
20986	51,6666666667
20987	34
20988	15,9166666667
20989	45,9166666667
20990	25,25
20991	16,1666666667
20992	80,8333333333
20993	40,25
20994	143,1666666667
20995	57,5833333333
20996	6,0833333333
20997	4,1666666667
20998	0
20999	0
21000	0
21001	0
21002	24,4166666667
21003	0,5
21004	0
21005	0
21006	0
21007	25,4166666667
21008	21,5833333333
21009	48
21010	21,1666666667
21011	47,8333333333
21012	23,5
21013	23,1666666667
21014	49,25
21015	13,8333333333
21016	18,3333333333
21017	80,1666666667
21018	28,0833333333
21019	58,9166666667
21020	120,9166666667
21021	51,75
21022	119,4166666667
21023	39,25
21024	4,5
21025	16
21026	1,25
21027	37,3333333333
21028	61,3333333333
21029	19,5
21030	0
21031	0
21032	0
21033	0
21034	0
21035	0
21036	0
21037	28,5833333333
21038	8,25
21039	17,5
21040	107,5833333333
21041	44
21042	8,8333333333
21043	21,1666666667
21044	0,4166666667
21045	10,25
21046	114,1666666667
21047	23,1666666667
21048	13,5833333333
21049	10,9166666667
21050	32,25
21051	4,6666666667
21052	4,0833333333
21053	7,5833333333
21054	0
21055	15,3333333333
21056	2,25
21057	25,75
21058	36,8333333333
21059	73,3333333333
21060	6,4166666667
21061	0,25
21062	0
21063	0
21064	8,5
21065	1,25
21066	12,5
21067	0,1666666667
21068	22,4166666667
21069	7,9166666667
21070	41,3333333333
21071	105,5
21072	0,4166666667
21073	19,9166666667
21074	41,25
21075	38,1666666667
21076	77,6666666667
21077	64,6666666667
21078	12
21079	11,4166666667
21080	0,0833333333
21081	0
21082	0
21083	1,25
21084	11,75
21085	117,8333333333
21086	90,5833333333
21087	53,8333333333
21088	152,4166666667
21089	16,8333333333
21090	0
21091	0,0833333333
21092	39,5
21093	1,75
21094	0
21095	0
21096	0,1666666667
21097	0
21098	0
21099	0
21100	0
21101	0
21102	0,1666666667
21103	12
21104	0
21105	0
21106	0
21107	0,1666666667
21108	0
21109	8,9166666667
21110	0,25
21111	59,4166666667
21112	93,9166666667
21113	0,75
21114	56,75
21115	26,5833333333
21116	2,3333333333
21117	0,75
21118	0
21119	3,0833333333
21120	15,3333333333
21121	0,0833333333
21122	0
21123	0
21124	21,1666666667
21125	8,9166666667
21126	2,9166666667
21127	24,25
21128	63,8333333333
21129	32,5833333333
21130	57,6666666667
21131	8,75
21132	15,4166666667
21133	1,6666666667
21134	5,4166666667
21135	1
21136	0
21137	0
21138	1
21139	2,4166666667
21140	0,8333333333
21141	0,25
21142	0,1666666667
21143	0
21144	0
21145	13,5
21146	55,8333333333
21147	0,25
21148	0
21149	0
21150	0
21151	0
21152	0
21153	0,25
21154	0
21155	0
21156	0
21157	0
21158	0
21159	0
21160	0
21161	87,25
21162	71
21163	84,75
21164	2,8333333333
21165	20,9166666667
21166	108,3333333333
21167	0,8333333333
21168	1
21169	0,25
21170	0
21171	0,1666666667
21172	35,6666666667
21173	0,9166666667
21174	2,9166666667
21175	1,8333333333
21176	2,6666666667
21177	17,9166666667
21178	15,0833333333
21179	0
21180	0
21181	0
21182	15,4166666667
21183	4,25
21184	5,5
21185	3,8333333333
21186	0
21187	0,1666666667
21188	0
21189	19,1666666667
21190	106,6666666667
21191	159,0833333333
21192	33,9166666667
21193	48,5833333333
21194	101,75
21195	81,9166666667
21196	62,0833333333
21197	2,1666666667
21198	6,4166666667
21199	0,4166666667
21200	0
21201	0
21202	6,5833333333
21203	11,9166666667
21204	178
21205	2,1666666667
21206	27,8333333333
21207	5,9166666667
21208	19,75
21209	8,1666666667
21210	9,6666666667
21211	27,4166666667
21212	1,1666666667
21213	0
21214	0
21215	0,1666666667
21216	0
21217	0
21218	0,5833333333
21219	0,0833333333
21220	0,0833333333
21221	101,25
21222	157,6666666667
21223	167,0833333333
21224	71,3333333333
21225	5
21226	24,5833333333
21227	25
21228	25,5
21229	23,8333333333
21230	0
21231	6,25
21232	22,1666666667
21233	37,25
21234	6,75
21235	30,9166666667
21236	42,3333333333
21237	126,75
21238	35,6666666667
21239	154
21240	87,3333333333
21241	121,4166666667
21242	11,3333333333
21243	3,9166666667
21244	1,75
21245	0
21246	0
21247	0
21248	0
21249	9,0833333333
21250	32,1666666667
21251	31,5833333333
21252	25,0833333333
21253	6,3333333333
21254	0,25
21255	6,4166666667
21256	34,3333333333
21257	78,9166666667
21258	2,75
21259	0
21260	3,1666666667
21261	41,3333333333
21262	2,8333333333
21263	1
21264	0
21265	0
21266	0
21267	0
21268	7,4166666667
21269	5,0833333333
21270	16,5833333333
21271	60,5
21272	30,1666666667
21273	1,1666666667
21274	2,75
21275	1,1666666667
21276	1,3333333333
21277	0
21278	59,8333333333
21279	103,5
21280	27
21281	2,3333333333
21282	0,75
21283	13,8333333333
21284	31,5833333333
21285	6,6666666667
21286	4,8333333333
21287	0,8333333333
21288	0
21289	20,9166666667
21290	15
21291	3,9166666667
21292	4
21293	5,4166666667
21294	0,1666666667
21295	0
21296	0
21297	2,5833333333
21298	0
21299	39,4166666667
21300	33,75
21301	116
21302	7,5833333333
21303	7,3333333333
21304	0,8333333333
21305	0
21306	0
21307	0
21308	0
21309	0,3333333333
21310	13,5
21311	55,4166666667
21312	2,5
21313	13,5
21314	112,4166666667
21315	91,75
21316	65,75
21317	33,4166666667
21318	3,5833333333
21319	89
21320	137,5833333333
21321	61,8333333333
21322	1,3333333333
21323	0,5
21324	0
21325	45,4166666667
21326	3,4166666667
21327	13,9166666667
21328	40,5833333333
21329	50,3333333333
21330	83
21331	34,6666666667
21332	36
21333	0,1666666667
21334	18,8333333333
21335	32,3333333333
21336	32,1666666667
21337	65,5833333333
21338	11
21339	35
21340	0
21341	0,25
21342	64,6666666667
21343	9,6666666667
21344	0
21345	0,1666666667
21346	54,1666666667
21347	2,5833333333
21348	59,1666666667
21349	0
21350	0
21351	0
21352	11,4166666667
21353	35,3333333333
21354	5,3333333333
21355	81,25
21356	80,4166666667
21357	21,9166666667
21358	33,3333333333
21359	29,75
21360	78,0833333333
21361	53,0833333333
21362	171
21363	20,5
21364	0
21365	0
21366	5,8333333333
21367	50,5
21368	10,0833333333
21369	55,5
21370	31,0833333333
21371	14
21372	35,1666666667
21373	0,5
21374	0
21375	0
21376	0
21377	0
21378	0
21379	2,75
21380	2
21381	209,9166666667
21382	30,75
21383	0
21384	0
21385	25,8333333333
21386	10
21387	19,75
21388	37,9166666667
